kepid,kepoi_name,kepler_name,koi_score,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_kepmag
5436502,K00834.05,Kepler-238 f,0.989,CONFIRMED,CANDIDATE,0,0,0,0,50.4467417,0.379,7.159,370.3,19.4,2.67,568.0,24.64,5739.0,4.191,1.384,15.084
5456651,K00835.01,Kepler-239 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,11.76307164,0.048,2.9076,1037.3,48.9,2.35,616.0,33.99,4959.0,4.603,0.756,15.208
5456651,K00835.02,Kepler-239 c,0.878,CONFIRMED,CANDIDATE,0,0,0,0,56.2279271,0.7,3.57,862.7,20.9,2.37,366.0,4.22,4959.0,4.603,0.756,15.208
5481416,K00836.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,2.384052875,1.178,3.0918,1268.1,50.5,17.06,1010.0,244.87,4794.0,4.58,0.701,15.836
5531576,K00837.01,Kepler-240 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.953547,0.3,2.6312,875.4,38.4,2.25,696.0,55.37,4768.0,4.536,0.779,15.66
5531576,K00837.02,Kepler-240 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.14451656,0.004,2.3421,391.8,22.8,1.48,864.0,132.08,4768.0,4.536,0.779,15.66
5534814,K00838.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.859386384,1.259,2.2757,6044.3,269.7,38.33,1114.0,364.23,6072.0,4.47,0.988,15.311
6291653,K00850.01,Kepler-702 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,10.526294577,0.644,2.5211,9768.0,482.3,8.24,713.0,61.16,5386.0,4.553,0.793,15.305
6392727,K00851.01,Kepler-703 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.583520948,0.045,2.7055,3812.1,99.5,5.39,1038.0,274.98,5815.0,4.54,0.877,15.287
6422070,K00852.01,Kepler-704 b,0.876,CONFIRMED,CANDIDATE,0,0,0,0,3.76181843,0.926,3.5176,510.6,35.9,2.66,1121.0,372.62,5653.0,4.472,0.949,15.257
6428700,K00853.01,Kepler-242 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,8.20396958,0.823,2.9667,1024.4,54.4,3.01,742.0,71.5,5015.0,4.499,0.826,15.376
6428700,K00853.02,Kepler-242 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,14.49645186,0.97,4.016,647.5,25.7,3.01,613.0,33.48,5015.0,4.499,0.826,15.376
5792202,K00841.03,Kepler-27 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.54626149,0.644,2.75,655.9,24.8,2.19,810.0,101.78,5251.0,4.581,0.817,15.855
5794379,K00842.01,Kepler-241 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,12.71809866,0.427,3.0957,1149.4,52.7,2.31,562.0,23.6,4702.0,4.592,0.686,15.389
5794379,K00842.02,Kepler-241 c,0.999,CONFIRMED,CANDIDATE,0,0,0,0,36.06588163,0.26,4.3246,1563.8,51.7,2.64,397.0,5.88,4702.0,4.592,0.686,15.389
5881688,K00843.01,Kepler-696 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.190425659,0.458,2.8589,2877.4,240.6,6.21,1234.0,547.9,6073.0,4.392,1.135,15.27
6022556,K00844.01,Kepler-697 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.709870784,0.023,3.0694,2020.3,116.1,4.35,1151.0,415.1,5727.0,4.463,0.978,15.581
6032497,K00845.01,Kepler-698 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,16.3297527,0.791,6.271,1187.5,74.6,3.75,727.0,66.08,5878.0,4.444,0.987,15.447
6061119,K00846.01,Kepler-699 b,0.985,CONFIRMED,CANDIDATE,0,0,0,0,27.807566216,0.782,4.21587,25391.0,748.1,13.84,554.0,22.24,5862.0,4.584,0.785,15.482
6191521,K00847.01,Kepler-700 b,0.942,CONFIRMED,CANDIDATE,0,0,0,0,80.8723469,0.527,11.195,3604.6,160.9,7.59,452.0,9.88,5510.0,4.222,1.238,15.201
6267425,K00848.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,3.166465862,1.266,2.9381,4357.2,122.1,26.82,954.0,196.31,4968.0,4.575,0.704,15.999
3531558,K00118.01,Kepler-467 b,0.912,CONFIRMED,CANDIDATE,0,0,0,0,24.99324319,0.686,5.9409,269.6,62.0,2.29,712.0,60.88,5718.0,4.181,1.317,12.377
6276477,K00849.01,Kepler-701 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.35533116,0.029,3.1775,750.6,49.2,2.47,777.0,86.22,5501.0,4.462,0.918,15.018
6863998,K00867.01,Kepler-709 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,16.08518937,0.867,3.984,1442.4,62.6,3.68,613.0,33.43,5239.0,4.523,0.826,15.219
6867155,K00868.01,,0.998,CANDIDATE,CANDIDATE,0,0,0,0,235.9986399,0.778,8.2284,20715.0,271.8,10.59,188.0,0.29,4245.0,4.627,0.657,15.172
6948054,K00869.01,Kepler-245 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.49018305,0.02,2.7297,1123.6,53.0,2.56,753.0,76.06,5103.0,4.562,0.787,15.599
6948054,K00869.02,Kepler-245 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,36.2761238,0.035,4.7865,1572.6,45.5,3.03,445.0,9.29,5103.0,4.562,0.787,15.599
6948054,K00869.03,Kepler-245 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,17.46087931,0.594,2.2641,812.4,22.6,2.32,568.0,24.6,5103.0,4.562,0.787,15.599
6435936,K00854.01,Kepler-705 b,0.996,CONFIRMED,CANDIDATE,0,0,0,0,56.0560754,0.018,4.685,1626.0,27.4,1.94,233.0,0.69,3593.0,4.757,0.491,15.849
6522242,K00855.01,Kepler-706 b,0.974,CONFIRMED,CANDIDATE,0,0,0,0,41.408316686,0.377,5.0264,22839.0,907.8,11.38,453.0,9.93,5522.0,4.586,0.747,15.196
6526710,K00856.01,,0.994,CANDIDATE,CANDIDATE,0,0,0,0,39.74893077,0.881,7.3051,15179.0,561.1,14.21,552.0,21.87,6122.0,4.487,0.964,15.344
6587280,K00857.01,Kepler-243 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.715425977,0.348,2.5242,908.1,59.4,2.47,850.0,123.03,5237.0,4.572,0.826,15.086
9471974,K00119.01,Kepler-108 b,0.959,CONFIRMED,CANDIDATE,0,0,0,0,49.18394185,0.035,11.3364,1646.2,355.7,8.2,669.0,47.4,5626.0,3.907,2.057,12.654
6587280,K00857.02,Kepler-243 c,0.994,CONFIRMED,CANDIDATE,0,0,0,0,20.0261412,0.957,1.611,421.2,10.7,2.28,559.0,23.14,5237.0,4.572,0.826,15.086
6599919,K00858.01,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,13.61014819,1.081,2.594,5732.9,184.1,19.02,733.0,68.29,5697.0,4.46,0.903,15.06
6675056,K00859.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,10.44331991,0.23,2.743,1159.8,51.7,2.66,667.0,46.94,4947.0,4.516,0.802,15.546
6685526,K00861.01,Kepler-707 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.237489571,0.128,1.8119,315.8,30.7,1.41,1160.0,427.17,5265.0,4.58,0.81,15.001
6756669,K00862.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.851520671,0.211,3.11058,33004.0,1630.4,14.62,901.0,155.89,5532.0,4.53,0.806,15.33
6784235,K00863.01,Kepler-708 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.167893418,0.026,2.1814,781.2,64.8,2.62,1221.0,526.23,5895.0,4.503,0.94,15.533
6849310,K00864.01,Kepler-244 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.311780262,0.196,2.7251,1154.0,86.1,3.11,1038.0,274.84,5527.0,4.484,0.927,15.604
6849310,K00864.02,Kepler-244 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,20.0504494,0.383,4.556,840.9,37.8,2.69,622.0,35.44,5527.0,4.484,0.927,15.604
6849310,K00864.03,Kepler-244 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,9.76734503,0.9,1.6585,569.1,21.1,2.67,791.0,92.46,5527.0,4.484,0.927,15.604
6862328,K00865.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,119.0207044,0.076,8.1405,7430.5,223.5,8.98,366.0,4.25,5453.0,4.342,1.062,15.085
9471974,K00119.02,Kepler-108 c,0.987,CONFIRMED,CANDIDATE,0,0,0,0,190.3200468,0.812,15.284,1141.7,139.3,7.78,426.0,7.8,5626.0,3.907,2.057,12.654
6862603,K00866.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,2.861159894,0.965,1.8832,1014.3,58.3,4.37,1355.0,797.1,6126.0,4.458,1.021,15.618
7366258,K00880.01,Kepler-82 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,26.44439337,0.03,3.9783,1843.5,88.0,3.91,562.0,23.54,5427.0,4.463,0.929,15.158
7366258,K00880.02,Kepler-82 c,0.983,CONFIRMED,CANDIDATE,0,0,0,0,51.53997972,0.183,6.3994,3644.3,155.5,5.51,450.0,9.67,5427.0,4.463,0.929,15.158
7366258,K00880.03,Kepler-82 e,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.902245782,0.209,2.9003,702.3,59.3,2.43,926.0,173.74,5427.0,4.463,0.929,15.158
7366258,K00880.04,Kepler-82 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.382951591,0.479,1.8876,391.6,41.4,1.86,1253.0,583.01,5427.0,4.463,0.929,15.158
7373451,K00881.01,Kepler-712 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,21.02250608,0.036,4.1072,1772.5,62.4,3.07,521.0,17.48,5067.0,4.585,0.75,15.859
6948054,K00869.04,Kepler-245 e,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.219814777,0.06,2.0642,488.2,30.5,1.69,998.0,234.93,5103.0,4.562,0.787,15.599
6949607,K00870.01,Kepler-28 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.912273234,0.17,2.3254,961.4,62.8,1.73,585.0,27.72,4072.0,4.696,0.57,15.036
6949607,K00870.02,Kepler-28 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,8.98581901,0.008,2.8606,881.3,51.8,1.65,509.0,15.9,4072.0,4.696,0.57,15.036
7031517,K00871.01,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,12.940668656,0.897,2.4845,42450.0,307.5,22.94,723.0,64.64,5875.0,4.572,0.809,15.215
11869052,K00120.01,,0.573,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.5452375,0.95,2.517,218.5,18.5,2.41,742.0,71.57,5670.0,4.206,1.264,12.003
7109675,K00872.01,Kepler-46 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,33.60123371,0.67,4.4056,7425.9,247.9,8.46,495.0,14.22,5149.0,4.447,0.93,15.262
7109675,K00872.02,Kepler-46 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.76652928,0.429,2.9004,450.7,29.2,1.97,845.0,120.48,5149.0,4.447,0.93,15.262
7118364,K00873.01,Kepler-710 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.347288783,0.025,2.1024,451.6,39.7,2.36,1174.0,449.79,5754.0,4.345,1.122,15.024
7134976,K00874.01,Kepler-246 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.601811819,0.567,2.2607,755.9,60.8,2.35,896.0,152.91,4986.0,4.496,0.833,15.024
7134976,K00874.02,Kepler-246 c,0.997,CONFIRMED,CANDIDATE,0,0,0,0,11.18719905,0.387,3.252,353.6,21.9,1.55,667.0,46.65,4986.0,4.496,0.833,15.024
7135852,K00875.01,Kepler-1729 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.220965778,0.705,3.0854,2260.0,157.8,2.62,595.0,29.68,3837.0,4.747,0.517,15.692
7270230,K00876.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.998099523,7.361,2.0488,20285.0,192.3,588.66,853.0,125.22,5612.0,4.566,0.829,15.877
7287995,K00877.01,Kepler-81 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.95489993,0.327,2.3892,1410.7,87.2,2.33,635.0,38.52,4261.0,4.641,0.633,15.019
7287995,K00877.02,Kepler-81 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,12.03987488,0.286,2.7363,1250.6,57.6,2.18,502.0,15.06,4261.0,4.641,0.633,15.019
7287995,K00877.03,Kepler-81 d,0.998,CONFIRMED,CANDIDATE,0,0,0,0,20.83762895,0.706,2.3734,439.0,14.9,1.42,418.0,7.24,4261.0,4.641,0.633,15.019
3247396,K00121.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,8.8111022,1.223,5.0683,401.1,76.8,63.66,1399.0,904.92,6200.0,3.8,2.404,12.759
7303253,K00878.01,Kepler-711 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,23.58917143,0.926,5.073,1200.7,53.3,3.16,487.0,13.34,4919.0,4.566,0.721,15.316
5094751,K00123.01,Kepler-109 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.481633073,0.833,3.784,298.5,125.6,2.54,1145.0,406.25,5945.0,4.213,1.302,12.365
7678434,K00892.01,Kepler-716 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.37168928,0.537,3.035,1254.9,64.5,3.2,720.0,63.68,5121.0,4.457,0.888,15.193
7678434,K00892.02,Kepler-716 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.96996298,0.836,1.1757,299.2,15.0,1.78,992.0,229.37,5121.0,4.457,0.888,15.193
7685981,K00893.01,Kepler-717 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.40841331,0.899,5.012,549.4,45.1,2.66,1139.0,398.0,6007.0,4.457,0.961,15.662
7708215,K00894.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,7.9426176,0.942,6.703,1590.7,60.4,4.68,878.0,140.57,5811.0,4.521,0.926,15.26
7373451,K00881.02,Kepler-712 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,226.8904775,0.731,7.558,3136.4,46.8,4.53,236.0,0.73,5067.0,4.585,0.75,15.859
7377033,K00882.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.956811408,1.091,2.1958,24905.0,125.4,21.58,1109.0,357.16,5209.0,4.657,0.603,15.533
7380537,K00883.01,,0.997,CANDIDATE,CANDIDATE,0,0,0,0,2.688899233,0.001,2.11275,37492.0,1011.6,12.04,929.0,175.76,4820.0,4.667,0.639,15.766
7434875,K00884.01,Kepler-247 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,9.439459486,0.049,2.8979,3036.1,175.2,4.16,686.0,52.32,5097.0,4.597,0.779,15.067
8349582,K00122.01,Kepler-95 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,11.523067458,0.0,3.8757,507.3,142.0,3.13,927.0,174.81,5644.0,4.162,1.411,12.346
7434875,K00884.02,Kepler-247 d,0.0,CONFIRMED,CANDIDATE,0,0,0,0,20.47748843,0.497,2.8364,1382.4,52.7,2.92,530.0,18.65,5097.0,4.597,0.779,15.067
7434875,K00884.03,Kepler-247 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.336123113,0.252,1.9616,516.3,41.6,1.74,970.0,209.79,5097.0,4.597,0.779,15.067
7455287,K00886.01,Kepler-54 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,8.01078456,0.192,2.312,1333.6,48.5,1.72,453.0,9.9,3713.0,4.779,0.47,15.847
7455287,K00886.02,Kepler-54 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,12.07134205,0.014,4.3224,759.2,31.0,1.29,395.0,5.74,3713.0,4.779,0.47,15.847
7455287,K00886.03,Kepler-54 d,0.986,CONFIRMED,CANDIDATE,0,0,0,0,20.99587872,0.228,2.6333,767.3,18.2,1.3,328.0,2.74,3713.0,4.779,0.47,15.847
7458762,K00887.01,Kepler-713 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.41113177,0.712,2.5242,620.5,50.4,2.45,905.0,158.11,5849.0,4.517,0.919,15.031
7552344,K00888.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.000747038,0.908,0.9967,1823.5,147.4,4.14,1620.0,1635.2,5472.0,4.499,0.79,15.419
757450,K00889.01,Kepler-75 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,8.884922995,0.069,2.07004,16053.0,388.2,10.51,770.0,83.21,5332.0,4.5,0.843,15.264
7585481,K00890.01,Kepler-714 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,8.09888906,0.018,4.20241,6911.1,435.9,8.95,986.0,223.19,6214.0,4.442,1.076,15.261
7663691,K00891.01,Kepler-715 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.00653012,0.862,5.344,936.1,71.9,3.52,876.0,139.21,6063.0,4.47,1.001,15.063
5812701,K00012.01,Kepler-448 b,0.635,CONFIRMED,CANDIDATE,0,0,0,0,17.855221681,0.075,7.41287,9065.2,915.7,13.16,911.0,163.04,6823.0,4.308,1.367,11.353
8013419,K00901.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,12.732624065,0.811,2.2083,6465.7,210.5,4.87,432.0,8.22,3950.0,4.721,0.541,15.75
8018547,K00902.01,,0.966,CANDIDATE,CANDIDATE,0,0,0,0,83.92494032,0.658,6.7904,7958.7,182.1,4.78,226.0,0.62,3960.0,4.746,0.509,15.754
8039892,K00903.01,Kepler-719 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.007316661,0.344,4.2362,6932.3,431.4,6.96,998.0,234.28,5865.0,4.563,0.827,15.813
8150320,K00904.01,Kepler-55 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.211116989,0.69,1.6485,724.2,42.6,1.85,931.0,177.19,4500.0,4.656,0.646,15.791
8150320,K00904.02,Kepler-55 b,0.997,CONFIRMED,CANDIDATE,0,0,0,0,27.9541337,0.063,3.95,942.5,25.4,1.9,400.0,6.04,4500.0,4.656,0.646,15.791
11086270,K00124.01,Kepler-110 b,0.415,CONFIRMED,CANDIDATE,0,0,0,0,12.69104387,0.008,3.7727,252.1,60.2,2.57,1008.0,244.3,5869.0,4.024,1.626,12.935
7767559,K00895.01,,0.228,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.409409243,0.028,3.8636,12861.0,85.8,10.95,1101.0,347.06,5600.0,4.368,0.975,15.403
7825899,K00896.01,Kepler-248 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,16.23947096,0.043,4.0374,2590.7,123.8,4.14,598.0,30.14,5191.0,4.564,0.837,15.258
7825899,K00896.02,Kepler-248 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.308201629,0.03,2.9785,1328.5,86.2,2.96,819.0,106.44,5191.0,4.564,0.837,15.258
7849854,K00897.01,Kepler-718 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.052349884,0.437,2.0778,14281.0,1072.1,13.12,1497.0,1183.18,5855.0,4.393,1.08,15.257
7870390,K00898.01,Kepler-83 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,9.7704486,0.09,2.4517,1897.8,58.0,2.23,460.0,10.59,3906.0,4.73,0.509,15.777
7870390,K00898.02,Kepler-83 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.169804269,0.351,2.153,1037.4,41.4,1.66,569.0,24.75,3906.0,4.73,0.509,15.777
5094751,K00123.02,Kepler-109 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,21.22261195,0.02,6.5093,366.0,114.9,2.48,771.0,83.56,5945.0,4.213,1.302,12.365
7870390,K00898.03,Kepler-83 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,20.09017037,0.886,4.154,1432.1,36.9,2.25,362.0,4.05,3906.0,4.73,0.509,15.777
7907423,K00899.01,Kepler-249 c,0.999,CONFIRMED,CANDIDATE,0,0,0,0,7.11373257,0.334,2.1764,807.6,44.4,1.16,429.0,8.01,3561.0,4.855,0.411,15.234
7907423,K00899.02,Kepler-249 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,3.306551643,0.001,1.8177,509.2,37.8,0.91,554.0,22.19,3561.0,4.855,0.411,15.234
7907423,K00899.03,Kepler-249 d,0.998,CONFIRMED,CANDIDATE,0,0,0,0,15.36845737,0.115,2.4714,756.1,30.9,1.11,332.0,2.86,3561.0,4.855,0.411,15.234
7938496,K00900.01,Kepler-1730 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,13.81020318,0.791,3.048,1309.7,46.2,4.56,833.0,113.75,5942.0,4.327,1.142,15.425
8490993,K00911.01,Kepler-722 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.093578461,0.93,2.5833,538.6,36.4,2.85,1182.0,461.07,6077.0,4.471,0.999,15.399
8490993,K00911.02,Kepler-722 c,0.999,CONFIRMED,CANDIDATE,0,0,0,0,105.145959,0.964,8.593,685.4,15.4,3.43,401.0,6.09,6077.0,4.471,0.999,15.399
8505670,K00912.01,Kepler-252 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.8484518,0.21,2.9993,1675.6,64.5,2.34,499.0,14.66,4201.0,4.682,0.591,15.058
8505670,K00912.02,Kepler-252 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.66833241,0.644,1.915,362.3,14.2,1.18,587.0,28.06,4201.0,4.682,0.591,15.058
8544996,K00913.01,Kepler-723 b,0.997,CONFIRMED,CANDIDATE,0,0,0,0,4.082274889,0.093,3.23015,17859.0,1669.1,10.55,1016.0,251.48,5655.0,4.581,0.794,15.198
8552202,K00914.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,3.886655224,0.649,3.1646,581.6,48.1,1.87,1010.0,246.29,5662.0,4.61,0.738,15.371
8150320,K00904.03,Kepler-55 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,42.1406089,0.045,5.083,895.5,21.6,1.85,349.0,3.49,4500.0,4.656,0.646,15.791
8150320,K00904.04,Kepler-55 e,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.617490562,0.649,2.2618,575.8,28.1,1.62,728.0,66.47,4500.0,4.656,0.646,15.791
8150320,K00904.05,Kepler-55 f,0.996,CONFIRMED,CANDIDATE,0,0,0,0,10.19849255,0.714,2.4283,634.1,21.4,1.75,559.0,23.11,4500.0,4.656,0.646,15.791
8180063,K00905.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,5.795063956,0.949,3.2496,1692.9,119.4,4.33,950.0,192.74,5865.0,4.563,0.827,15.289
8226994,K00906.01,Kepler-250 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.15681552,0.45,2.5882,867.0,47.7,2.47,782.0,88.23,5029.0,4.494,0.838,15.46
8226994,K00906.02,Kepler-250 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,17.64830851,0.653,2.0873,763.3,23.8,2.43,579.0,26.49,5029.0,4.494,0.838,15.46
8226994,K00906.03,Kepler-250 b,0.957,CONFIRMED,CANDIDATE,0,0,0,0,4.14810719,0.093,2.535,175.2,12.9,1.08,938.0,182.76,5029.0,4.494,0.838,15.46
8247638,K00907.01,Kepler-251 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,16.51410989,0.395,4.1575,973.5,55.9,2.72,655.0,43.57,5527.0,4.488,0.866,15.223
8247638,K00907.02,Kepler-251 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,30.1329298,0.839,5.172,1015.8,44.8,3.14,536.0,19.55,5527.0,4.488,0.866,15.223
8247638,K00907.03,Kepler-251 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.79090809,0.11,2.603,251.3,21.2,1.36,990.0,227.24,5527.0,4.488,0.866,15.223
11086270,K00124.02,Kepler-110 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,31.71981013,0.125,4.819,363.4,63.1,3.09,743.0,71.97,5869.0,4.024,1.626,12.935
8247638,K00907.04,Kepler-251 e,1.0,CONFIRMED,CANDIDATE,0,0,0,0,99.6415962,0.028,4.448,952.5,22.7,2.64,360.0,3.97,5527.0,4.488,0.866,15.223
8255887,K00908.01,Kepler-720 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.708326451,0.061,3.16114,7912.7,633.4,10.6,1162.0,431.02,5560.0,4.246,1.21,15.113
8256049,K00909.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,16.37198661,9.303,3.8449,4147.6,54.5,540.37,438.0,8.71,4187.0,4.656,0.592,15.654
8414716,K00910.01,Kepler-721 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.392026903,0.314,2.9804,1151.4,77.4,2.68,850.0,123.33,5198.0,4.589,0.801,15.651
9140402,K00928.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,2.494170338,0.095,1.1221,863.7,69.2,2.42,1194.0,480.19,5569.0,4.566,0.829,15.251
9141746,K00929.01,Kepler-730 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.491682808,0.535,4.301,7163.3,502.3,9.66,1062.0,301.54,6123.0,4.413,1.107,15.649
9159275,K00930.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,3.044770796,1.252,10.0134,1695.0,203.5,24.54,1076.0,317.36,5525.0,4.603,0.753,15.621
9166862,K00931.01,Kepler-731 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,3.855603916,0.348,3.2179,16653.0,1173.9,13.61,1212.0,508.65,6033.0,4.46,1.046,15.272
9166870,K00932.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.855599139,0.864,3.183,1030.9,90.1,3.57,1158.0,425.74,5936.0,4.501,0.965,15.054
11449844,K00125.01,Kepler-468 b,0.92,CONFIRMED,FALSE POSITIVE,0,1,0,0,38.47876629,0.003,5.04169,23530.0,1077.8,13.26,484.0,13.01,5510.0,4.539,0.879,13.779
8605074,K00915.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,37.601661282,0.408,8.30604,59130.0,1667.3,27.22,606.0,31.86,6140.0,4.354,1.096,15.505
8628973,K00916.01,Kepler-724 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.314947362,0.799,1.8007,1398.2,123.5,3.94,1155.0,421.03,5609.0,4.481,0.944,15.142
8655354,K00917.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.71969089,0.985,3.0231,969.7,45.4,4.37,952.0,194.18,5931.0,4.479,0.866,15.172
8672910,K00918.01,Kepler-725 b,0.996,CONFIRMED,CANDIDATE,0,0,0,0,39.6431552,0.062,6.5292,15664.0,690.3,10.98,472.0,11.74,5231.0,4.455,0.9,15.011
8686150,K00919.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,51.42598578,0.203,16.9422,66068.0,1843.8,29.66,549.0,21.4,6257.0,4.41,1.147,15.631
8689031,K00920.01,Kepler-726 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,21.80451611,0.751,3.4097,1144.9,49.9,2.6,543.0,20.48,5481.0,4.629,0.708,15.067
8689373,K00921.01,Kepler-253 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.28194593,0.168,3.4366,1110.7,55.0,2.53,680.0,50.6,5196.0,4.593,0.775,15.532
